kategoria;narocnost;otazka;odpoved
Botanika;3;Ktorá rastlina je známa svojou liečivou schopnosťou na trávenie?;Petržlen  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané broskyne?;Broskyňa  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť v chudobných pôdach?;Chudobník  
Botanika;3;Aký je názov rastliny, ktorá má plody nazývané citrón?;Citrónovník  
Botanika;3;Ktorá rastlina je známa svojou liečivou schopnosťou na kožné problémy?;Aloe vera  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody známe ako karambola?;Karambola
Botanika;3;Aká rastlina je známa svojou schopnosťou rásť na piesku?;Púštny akáciový strom  
Botanika;3;Ktorá rastlina produkuje jedlé plody nazývané granátové jablká?;Granátovník  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť v chudobných pôdach?;Kaktus  
Botanika;3;Ktorá rastlina má plody známe ako hrušky?;Hruška  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu esenciálnych olejov?;Levanduľa  
Botanika;3;Ktorá rastlina je známa svojimi jedlými hľuzami a pestuje sa v zemi?;Zemiak  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu olivového oleja?;Olivovník  
Botanika;3;Ktorá rastlina je známa svojou liečivou schopnosťou na trávenie?;Púpava  
Botanika;3;Aký je názov rastliny, ktorá má plody známe ako čierne ríbezle?;Čierny ríbezľ  
Botanika;3;Ktorá rastlina je považovaná za symbol šťastia?;Bambus  
Botanika;3;Aký je názov rastliny, ktorá produkuje kakaové bôby?;Kakaovník  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť v extrémnych podmienkach?;Sukulenty  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody nazývané černice?;Ostružina  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou čistiť vzduch?;Sansevieria  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu piva?;Chmeľ  
Botanika;3;Ktorá rastlina má jedlé semienka známe ako chia?;Salvia  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané papája?;Papája  
Botanika;3;Ktorá rastlina je známa svojimi voňavými kvetmi?;Ruža  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu liekov?;Aloe  
Botanika;3;Ktorá rastlina má plody nazývané mandľe?;Mandľovník  
Botanika;3;Aký je názov rastliny, ktorá je známa svojimi žltými kvetmi?;Slnečnica  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou absorbovať znečistenie?;Breza  
Botanika;3;Aký je názov rastliny, ktorá má jedlé listy známe ako rukola?;Rukola  
Botanika;3;Ktorá rastlina je symbolom múdrosti?;Olive  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou krásou a farbami?;Orchidea  
Botanika;3;Ktorá rastlina má plody známe ako figy?;Figa  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané jablká?;Jabloň  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na strmých svahoch?;Brezový strom  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť vo vlhkých oblastiach?;Rybíz  
Botanika;3;Ktorá rastlina má listy známe ako mäta?;Mäta  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou prežiť v suchých oblastiach?;Agáve  
Botanika;3;Ktorá rastlina produkuje jedlé plody nazývané hrozno?;Hroznovník  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody známe ako broskyne?;Broskyňovník  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou absorbovať vlhkosť?;Ibištek  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu fenyklu?;Fenykl  
Botanika;3;Ktorá rastlina má plody nazývané čučoriedky?;Čučoriedka  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody známe ako ananás?;Ananás  
Botanika;3;Ktorá rastlina je známa svojimi modrými kvetmi?;Modrá zvonček  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť v chladných oblastiach?;Borovica  
Botanika;3;Ktorá rastlina produkuje jedlé plody nazývané marhule?;Marhuľa  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou prežiť v slaných vodách?;Halofyt  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na skalách?;Skalník
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť v arktických podmienkach?;Lopúch  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané maliny?;Rubus  
Botanika;3;Ktorá rastlina je známa svojimi jedovatými plodmi?;Ricinus  
Botanika;3;Ktorá rastlina je považovaná za kráľovnú kvetín?;Ruža  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť na púšťach?;Agáve  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou prežiť v extrémnom teple?;Sukulent  
Botanika;3;Aký je názov rastliny, ktorá sa často používa na výrobu liekov?;Aloe  
Botanika;3;Ktorá rastlina je známa svojimi plodmi nazývanými dračie ovocie?;Pitaya  
Botanika;3;Aký je názov rastliny, ktorá prežije v morských oblastiach?;Halofyt  
Botanika;3;Ktorá rastlina je známa svojimi jedlými listami a používa sa v kuchyni?;Špenát  
Botanika;3;Ktorá rastlina má plody známe ako granátové jablko?;Punica  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou odolnosťou voči chladu?;Cibule  
Botanika;3;Ktorá rastlina sa používa na výrobu medu?;Baza  
Botanika;3;Aký je názov rastliny, ktorá má plody známe ako papája?;Carica  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou absorbovať toxíny?;Scindapsus  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody nazývané pomaranče?;Citrus  
Botanika;3;Ktorá rastlina je známa svojou liečivou schopnosťou na trávenie?;Mäta  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou trvácnosťou?;Juka  
Botanika;3;Ktorá rastlina je známa svojimi modrými kvetmi a liečivými vlastnosťami?;Perovskia  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu terpenov?;Borievka  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na strmých svahoch?;Kozlík  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané čučoriedky?;Vaccinium  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť v piesku?;Púšťový trávnik  
Botanika;3;Aký je názov rastliny, ktorá sa často používa na výrobu čajov?;Rooibos  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť v blízkosti vody?;Rákos  
Botanika;3;Aký je názov rastliny, ktorá má plody nazývané figy?;Ficus  
Botanika;3;Ktorá rastlina je známa svojou liečivou schopnosťou na bolesť hlavy?;Levanduľa  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu olivového oleja?;Olivovník  
Botanika;3;Ktorá rastlina má plody známe ako indická datľa?;Phoenix  
Botanika;3;Aký je názov rastliny, ktorá sa často používa na liečbu kožných problémov?;Tea tree  
Botanika;3;Ktorá rastlina je známa svojimi žltými kvetmi a rastie na lúkach?;Harmanček  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu čokolády?;Kakaovník  
Botanika;3;Ktorá rastlina má plody známe ako hrušky?;Pyrus  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou rásť v morských oblastiach?;Zelená riasa  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou absorbovať vlhkosť?;Bambus  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané višne?;Prunus  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na slnečných miestach?;Cactaceae  
Botanika;3;Aký je názov rastliny, ktorá je známa svojou schopnosťou bojovať proti škodcom?;Kopřiva  
Botanika;3;Ktorá rastlina je známa svojimi jedlými hľuzami?;Zemiak  
Botanika;3;Aký je názov rastliny, ktorá sa používa na výrobu medu?;Kvet hlohu  
Botanika;3;Ktorá rastlina má kvety známe ako slnečnice?;Helianthus  
Botanika;3;Aký je názov rastliny, ktorá produkuje jedlé plody nazývané ananás?;Ananas  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou rásť na strmých svahoch?;Súmračná tráva  
Botanika;3;Aký je názov rastliny, ktorá má jedlé plody známe ako granátové jablká?;Punica  
Botanika;3;Ktorá rastlina je známa svojou schopnosťou prežiť v extrémnych podmienkach?;Túlavá tráva  
Botanika;3;Aký je názov rastliny, ktorá má kvety v tvare zvončeka?;Campanula
