kategoria;narocnost;otazka;odpoved
Móda;3;Kto navrhol slávnu "Lady Dior" kabelku?;John Galliano  
Móda;3;Ktorá značka je známa svojou kolekciou "Chanel No. 5"?;Chanel  
Móda;3;Aký je názov oblečenia, ktoré sa nosí na jogu?;Jóga nohavice  
Móda;3;Kto je zakladateľom slávnej značky "Valentino"?;Valentino Garavani  
Móda;3;Aký je názov módneho trendu, ktorý je populárny medzi influencerami?;Streetwear  
Móda;3;Ktorý typ oblečenia je známy svojou variabilitou a nosí sa na rôzne príležitosti?;Kombinéza  
Móda;3;Aký je názov slávnej značky "Off-White"?;Virgil Abloh  
Móda;3;Ktorý typ šiat je známy svojím jednofarebným vzhľadom a eleganciou?;Koktailové šaty  
Móda;3;Aký je názov populárneho štýlu, ktorý kombinuje retro a moderné prvky?;Retro-modern  
Móda;3;Ktorá značka je známa svojim extravagantným štýlom a prehliadkami?;Alexander McQueen  
Móda;3;Aký je názov oblečenia, ktoré nosíme pri športe a je zvyčajne funkčné?;Sportwear
Móda;3;Kto je zakladateľom značky "Dior"?;Christian Dior  
Móda;3;Ktorá značka je známa svojou "Belt Bag"?;Gucci  
Móda;3;Aký je názov populárneho oblečenia noseného na Met Gala?;Vogue  
Móda;3;Kto je zakladateľom "Maison Margiela"?;Martin Margiela  
Móda;3;Aký je názov technológie na výrobu športového oblečenia od "Adidas"?;Climacool  
Móda;3;Ktorý návrhár je známy pre svoje "sneakers" s vysokým podpätkom?;Balenciaga  
Móda;3;Kto navrhol slávny "Draped Dress"?;Isabel Marant  
Móda;3;Ktorá značka je známa svojou "Puffer Jacket"?;Moncler  
Móda;3;Aký je názov "fast fashion" konceptu založeného "Zara"?;Inditex  
Móda;3;Kto je autorom slávneho "Chanel Suit"?;Gabrielle Chanel  
Móda;3;Ktorá značka vytvorila "Air Jordan" topánky?;Nike  
Móda;3;Aký je názov kolekcie "Ready-to-Wear" od "Prada"?;Miu Miu  
Móda;3;Kto je známy svojou značkou "Rick Owens"?;Rick Owens  
Móda;3;Aký je názov štýlu, ktorý kombinuje punk a high fashion?;Gothic  
Móda;3;Ktorá značka je známa svojimi "combat boots"?;Dr. Martens  
Móda;3;Kto navrhol slávny "Tweed Suit"?;Coco Chanel  
Móda;3;Aký je názov populárneho "trench coat"?;Burberry  
Móda;3;Ktorý návrhár je známy pre svoju značku "Givenchy"?;Hubert de Givenchy  
Móda;3;Aký je názov inovatívneho materiálu z "Nike" pre športové oblečenie?;Flyknit  
Móda;3;Kto je zakladateľom značky "Valentino Garavani"?;Valentino  
Móda;3;Ktorá značka je známa svojou "Couture" kolekciou?;Chanel  
Móda;3;Aký je názov populárneho odevu noseného na pláž?;Kaftan  
Móda;3;Kto navrhol známe "Little Black Dress"?;Coco Chanel  
Móda;3;Ktorá značka je známa svojim "denim" oblečením?;Levi's  
Móda;3;Aký je názov oblečenia, ktoré nosíme na festivaly?;Boho  
Móda;3;Kto je autorom "Teddy Coat"?;Max Mara  
Móda;3;Ktorá značka je známa svojou "Fast Fashion" stratégiou?;H&M  
Móda;3;Aký je názov trendu s "oversized" oblečením?;Baggy  
Móda;3;Kto je známy ako "kráľ denim"?;Giorgio Armani  
Móda;3;Ktorá značka vytvorila ikonické "Chuck Taylor" topánky?;Converse  
Móda;3;Aký je názov štýlu, ktorý je spojený s "streetwear"?;Urban  
Móda;3;Kto navrhol slávnu "Dior Saddle Bag"?;John Galliano  
Móda;3;Ktorý návrhár je známy svojimi avantgardnými kolekciami?;Yohji Yamamoto  
Móda;3;Aký je názov populárneho "flanelového" oblečenia?;Plaid  
Móda;3;Kto je známy svojimi extravagantnými "haute couture" prehliadkami?;Jean-Paul Gaultier  
Móda;3;Ktorá značka je známa svojím "Athleisure" oblečením?;Lululemon  
Móda;3;Aký je názov trendu, ktorý sa zameriava na udržateľnosť?;Eco-fashion  
Móda;3;Kto je zakladateľom "Burberry" značky?;Thomas Burberry  
Móda;3;Ktorý návrhár je známy pre svoje "sustainable" kolekcie?;Stella McCartney  
Móda;3;Aký je názov populárneho "bomber jacket"?;Flight  
Móda;3;Kto navrhol slávny "Dior Homme" oblek?;Hedi Slimane  
Móda;3;Ktorá značka je známa svojou "luxusnou" športovou módou?;Fendi  
Móda;3;Aký je názov odevu noseného pri "joggingu"?;Tracksuit  
Móda;3;Kto je autorom "Celine" značky?;Phoebe Philo  
Móda;3;Ktorý módny dom je spojený s "Louis Vuitton" a "Mochila"?;LVMH  
Móda;3;Aký je názov štýlu, ktorý kombinuje "vintage" a moderné prvky?;Retro-modern  
Móda;3;Kto je známy svojou "iconic" "red carpet" módou?;Rihanna
Móda;3;Aký je názov technológie tkanín, ktorá sa používa na výrobu bežeckých topánok?;Gore-Tex  
Móda;3;Kto vytvoril značku "Comme des Garçons"?;Rei Kawakubo  
Móda;3;Aký je názov oblečenia, ktoré je typické pre "streetwear" kultúru?;Hoodie  
Móda;3;Kto je návrhár známy svojou inováciou v oblasti športovej módy a značkou "Under Armour"?;Kevin Plank  
Móda;3;Ktorý návrhár je známy svojou kolekciou "Couture" pre "Dior"?;John Galliano  
Móda;3;Aký je názov dámskeho oblečenia, ktoré je typické pre "boho" štýl?;Maxi šaty  
Móda;3;Kto je zakladateľom značky "Raf Simons"?;Raf Simons  
Móda;3;Aký je názov látky, ktorá sa najčastejšie používa na výrobu oblečenia s prúžkami?;Bavlna  
Móda;3;Ktorý návrhár je známy pre svoje "avant-garde" kolekcie?;Yohji Yamamoto  
Móda;3;Aký je názov populárneho trendu, ktorý sa zameriava na udržateľnosť módy?;Eco fashion  
Móda;3;Kto navrhol slávny "Dior New Look"?;Christian Dior  
Móda;3;Ktorý módny dom je známy svojou "Prada Nylon" kolekciou?;Prada  
Móda;3;Aký je názov formálneho oblečenia pre mužov, ktoré sa nosí pri večerných akciách?;Smoking  
Móda;3;Kto je zakladateľom značky "Giorgio Armani"?;Giorgio Armani  
Móda;3;Aký je názov štýlu, ktorý kombinuje prvky punku a elegancie?;Punk chic  
Móda;3;Ktorý návrhár je známy svojou značkou "Rick Owens"?;Rick Owens  
Móda;3;Aký je názov kolekcie "Ready-to-Wear" od značky "Chanel"?;Chanel  
Móda;3;Kto vytvoril slávne "Celine Phantom" tašky?;Phoebe Philo  
Móda;3;Aký je názov oblečenia, ktoré je spojené s "athleisure" štýlom?;Legíny  
Móda;3;Ktorá značka je známa svojou "luxusnou" športovou módou?;Lululemon  
Móda;3;Kto navrhol "Chanel 2.55" kabelku?;Coco Chanel  
Móda;3;Aký je názov populárneho trendu s "oversized" oblečením?;Oversized  
Móda;3;Ktorý návrhár je známy svojim "minimalizmom" a značkou "Jil Sander"?;Jil Sander  
Móda;3;Aký je názov oblečenia, ktoré nosíme na "jogging"?;Tepláky  
Móda;3;Kto je zakladateľom značky "Maison Margiela"?;Martin Margiela  
Móda;3;Ktorý typ šiat je známy svojím asymetrickým dizajnom?;Asymetrické šaty  
Móda;3;Aký je názov populárneho "bomber jacket"?;Bomber  
Móda;3;Kto vytvoril slávne "Lady Dior" kabelky?;John Galliano  
Móda;3;Aký je názov módneho trendu, ktorý sa zameriava na udržateľnosť a etickú výrobu?;Sustainable fashion  
Móda;3;Ktorá značka je známa svojou kolekciou "Hermès Birkin"?;Hermès  
Móda;3;Aký je názov populárneho trendu s "kvetinovými" vzormi?;Floral print  
Móda;3;Kto navrhol slávny "Draped Dress"?;Isabel Marant  
Móda;3;Aký je názov výrobku používaného na ochranu pred vodou?;Waterproof  
Móda;3;Ktorý návrhár je známy pre svoje "sustainable" kolekcie?;Stella McCartney  
Móda;3;Aký je názov technológie na výrobu športového oblečenia od "Adidas"?;Climacool  
Móda;3;Kto je autorom slávneho "Tweed Jacket"?;Coco Chanel  
Móda;3;Ktorý typ obuvi je známy svojou športovou funkčnosťou a nosí sa na voľný čas?;Sneakers  
Móda;3;Aký je názov populárneho "trench coat"?;Trench  
Móda;3;Kto je zakladateľom značky "Valentino"?;Valentino Garavani  
Móda;3;Ktorá značka je známa svojou "Couture" kolekciou?;Chanel  
Móda;3;Aký je názov oblečenia, ktoré nosíme na pláž a je zvyčajne krátke?;Plážové šaty  
Móda;3;Kto navrhol známe "Little Black Dress"?;Coco Chanel  
Móda;3;Ktorý návrhár je známy svojou značkou "Balenciaga"?;Demna Gvasalia  
Móda;3;Aký je názov odevu, ktorý nosíme na hory a je vyrobený z technických materiálov?;Outdoor gear  
Móda;3;Kto je známy svojou "iconic" "red carpet" módou?;Elie Saab  
Móda;3;Ktorá značka je známa svojou "Fast Fashion" stratégiou?;Zara  
Móda;3;Aký je názov technológie tkanín, ktorá sa používa na výrobu bežeckých topánok?;Dri-FIT  
Móda;3;Kto je zakladateľom značky "Rick Owens"?;Rick Owens  
Móda;3;Aký je názov populárneho odevu noseného na Met Gala?;Gala dress
