kategoria;narocnost;otazka;odpoved
Cudzie jazyky;3;Aký jazyk je úradný v Gruzínsku?;Gruzínčina  
Cudzie jazyky;3;Ktorý jazyk sa používa na Malte?;Maltčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Mauretánii?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Estónsku?;Estónčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Arménsku?;Arménčina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Ekvádore?;Španielčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Zimbabwe?;Šona  
Cudzie jazyky;3;Ktorý jazyk sa používa v Malawí?;Chewa  
Cudzie jazyky;3;Aký jazyk je úradný na Seychelách?;Francúzština  
Cudzie jazyky;3;Ktorý jazyk je úradný v Haiti?;Haitská kreolčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Iráne?;Perzština  
Cudzie jazyky;3;Ktorý jazyk sa používa v Rwande?;Kinyarwanda  
Cudzie jazyky;3;Aký jazyk sa hovorí v Zambii?;Bemba  
Cudzie jazyky;3;Ktorý jazyk je úradný v Benine?;Francúzština  
Cudzie jazyky;3;Aký jazyk sa hovorí v Suriname?;Nederlands  
Cudzie jazyky;3;Ktorý jazyk je úradný v Barbadose?;Angličtina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Guatemale?;Španielčina  
Cudzie jazyky;3;Ktorý jazyk sa používa na Mauríciu?;Angličtina  
Cudzie jazyky;3;Aký jazyk je úradný v Kambodži?;Khmerčina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí na Trinidadu?;Angličtina  
Cudzie jazyky;3;Aký jazyk sa používa v Libanone?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Vatikáne?;Taliančina  
Cudzie jazyky;3;Aký jazyk je úradný v Alžírsku?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Bahrajne?;Arabčina  
Cudzie jazyky;3;Aký jazyk je úradný v Súdáne?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Malajzii?;Bahasa  
Cudzie jazyky;3;Aký jazyk hovorí väčšina v Taliansku?;Taliančina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Nikarague?;Španielčina  
Cudzie jazyky;3;Aký jazyk sa používa v Jemene?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Lesothe?;Sesotho  
Cudzie jazyky;3;Aký jazyk sa hovorí v Suriname?;Nederlands  
Cudzie jazyky;3;Ktorý jazyk je úradný v Ghaně?;Angličtina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Benine?;Fon  
Cudzie jazyky;3;Ktorý jazyk sa používa v JAR?;Afrikánčina  
Cudzie jazyky;3;Aký jazyk je úradný v Moldavsku?;Rumunčina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Brazílii?;Portugalčina  
Cudzie jazyky;3;Aký jazyk sa používa v Taliansku?;Taliančina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí na Jamajke?;Angličtina  
Cudzie jazyky;3;Aký jazyk je úradný v Severnej Kórei?;Kórejčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Zambii?;Nyanja
Cudzie jazyky;3;Aký jazyk sa hovorí v Turecku?;Turčina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Sýrii?;Arabčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Monaku?;Francúzština  
Cudzie jazyky;3;Ktorý jazyk sa používa v Bahrajne?;Arabčina  
Cudzie jazyky;3;Aký jazyk je úradný v Malawí?;Angličtina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Moldavsku?;Rumunčina  
Cudzie jazyky;3;Aký jazyk sa používa v Taliansku?;Taliančina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Arménsku?;Arménčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Estónsku?;Estónčina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Kambodži?;Khmerčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Kirgizsku?;Kirgizčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Guatemale?;Španielčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Pobreží slonoviny?;Francúzština  
Cudzie jazyky;3;Ktorý jazyk je úradný v Zelená Hora?;Čiernohorsky  
Cudzie jazyky;3;Aký jazyk sa hovorí v Alžírsku?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Ugande?;Angličtina  
Cudzie jazyky;3;Aký jazyk je úradný v Bahrajne?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk hovorí väčšina ľudí v Ghaně?;Akan  
Cudzie jazyky;3;Aký jazyk je úradný v Indonézii?;Bahasa  
Cudzie jazyky;3;Ktorý jazyk sa hovorí na Malte?;Maltčina  
Cudzie jazyky;3;Aký jazyk je úradný v Taliansku?;Taliančina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Ekvádore?;Španielčina  
Cudzie jazyky;3;Aký jazyk sa používa v Liberii?;Angličtina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Lesothe?;Sesotho  
Cudzie jazyky;3;Aký jazyk sa hovorí v Mjanmarsku?;Barmčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Zambii?;Angličtina  
Cudzie jazyky;3;Aký jazyk je úradný v Suriname?;Nederlands  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Zimbabwe?;Španielčina  
Cudzie jazyky;3;Aký jazyk sa používa v Taliansku?;Taliančina  
Cudzie jazyky;3;Ktorý jazyk je úradný v Českej republike?;Čeština  
Cudzie jazyky;3;Aký jazyk sa hovorí v Trinidadu?;Angličtina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Guyane?;Angličtina  
Cudzie jazyky;3;Aký jazyk je úradný v Gabone?;Francúzština  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Haiti?;Haitská Kreyol  
Cudzie jazyky;3;Aký jazyk sa používa v Senegale?;Francúzština  
Cudzie jazyky;3;Ktorý jazyk je úradný v Súdáne?;Arabčina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Jemene?;Arabčina  
Cudzie jazyky;3;Ktorý jazyk sa používa v Nepále?;Nepálčina  
Cudzie jazyky;3;Aký jazyk je úradný v Tajvane?;Mandarínčina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Mauríciu?;Angličtina  
Cudzie jazyky;3;Aký jazyk sa používa v Zelená Hora?;Čiernohorsky  
Cudzie jazyky;3;Ktorý jazyk je úradný v JAR?;Afrikánčina  
Cudzie jazyky;3;Aký jazyk hovorí väčšina ľudí v Zelená Hora?;Čiernohorsky  
Cudzie jazyky;3;Ktorý jazyk sa používa v Mjanmarsku?;Barmčina  
Cudzie jazyky;3;Aký jazyk je úradný v Bruneji?;Malajčina  
Cudzie jazyky;3;Ktorý jazyk sa hovorí v Michalovciach?;Slovenčina  
Cudzie jazyky;3;Aký jazyk je úradný v Maldivách?;Dhivehi  
Cudzie jazyky;3;Ktorý jazyk sa používa na Mauríciu?;Angličtina  
Cudzie jazyky;3;Aký jazyk sa hovorí v Kolumbii?;Španielčina
