kategoria;narocnost;otazka;odpoved
Hry a hračky;3;Ktorá hračka je obľúbená na narodeninových oslavách a vydáva zvuky?;Hračkárske gitarové nástroje
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou transformácie?;Transformers  
Hry a hračky;3;Aká hra sa hrá s figúrkami na hexagonálnej doske?;Hive  
Hry a hračky;3;Ktorá hračka je obľúbená v detských súťažiach?;Lego  
Hry a hračky;3;Aká je populárna strategická hra s civilizáciami?;Civilization  
Hry a hračky;3;Ktorá hračka je používaná na učenie programovania?;RoboBlockly  
Hry a hračky;3;Aká hra je známa ako "strategická vojenská hra"?;Risk  
Hry a hračky;3;Ktorá hračka je založená na zložitom skladaní?;Rubikova kocka  
Hry a hračky;3;Ktorá hra je známa svojou kooperatívnou hrou proti zombie?;Left 4 Dead  
Hry a hračky;3;Aká hračka je zameraná na zloženie rôznych tvarov?;Geomag  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou prepojiť zvuky a svetlá?;Sphero  
Hry a hračky;3;Aká hra je známa svojou tematikou prežitia?;Ark: Survival  
Hry a hračky;3;Ktorá hračka je určená na logické súťaženie?;ThinkFun  
Hry a hračky;3;Ktorá hračka je známa svojou modulárnosťou?;Nanoblock  
Hry a hračky;3;Aká hra je známa svojou jedinečnou mechanikou presúvania figúriek?;Tikal  
Hry a hračky;3;Ktorá hračka je obľúbená medzi programátormi?;LEGO Mindstorms  
Hry a hračky;3;Aká hračka je známa svojou interaktívnosťou a učením?;Osmo  
Hry a hračky;3;Ktorá hra je zameraná na budovanie a obranu?;Castle Crashers  
Hry a hračky;3;Ktorá hračka má základňu a umožňuje montáž?;K'NEX  
Hry a hračky;3;Aká hra je známa svojou strategickou výstavbou?;7 Wonders  
Hry a hračky;3;Ktorá hračka je zvyčajne používaná na učenie logiky?;Logic Puzzles  
Hry a hračky;3;Ktorá hračka je obľúbená pri rozvoji kognitívnych schopností?;BrainBox  
Hry a hračky;3;Aká hra je známa pre tímovú spoluprácu?;Overcooked  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou rozvíjať kreativitu?;Play-Doh  
Hry a hračky;3;Ktorá hračka je zameraná na učenie a má robotické prvky?;Botley  
Hry a hračky;3;Aká hra je založená na strategickom obchodovaní?;Catan  
Hry a hračky;3;Ktorá hračka je známa svojou interaktívnosťou a programovateľnosťou?;Dash  
Hry a hračky;3;Ktorá hra je známa svojou tematikou o prežití a stavbe?;Minecraft  
Hry a hračky;3;Aká hračka je určená na učenie a rozvoj logiky?;SmartGames  
Hry a hračky;3;Ktorá hračka je známa svojou variabilitou a výnimočnosťou?;Tinkercad  
Hry a hračky;3;Ktorá hračka je obľúbená na rozvoj motorických schopností?;Perler Beads  
Hry a hračky;3;Ktorá hra je známa svojou tematikou hádania a dedukcie?;Clue  
Hry a hračky;3;Aká hračka je určená na experimentovanie a učenie?;Snap Circuits  
Hry a hračky;3;Ktorá hračka je známa svojou jednoduchosťou a kreatívnosťou?;Origami  
Hry a hračky;3;Ktorá hračka je určená na strategické plánovanie a obchodovanie?;Power Grid  
Hry a hračky;3;Aká hra je známa pre budovanie a rozvoj miest?;SimCity  
Hry a hračky;3;Ktorá hračka je obľúbená na výučbu matematiky?;Math Dice  
Hry a hračky;3;Ktorá hračka je zameraná na logické myslenie a stratégie?;Hannabi  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou tvoriť zvuky a melódie?;Tonies  
Hry a hračky;3;Aká hračka je určená na učenie a rozvoj technických zručností?;Lego Robotics  
Hry a hračky;3;Ktorá hra je známa svojou tematikou prežitia a prepravy?;Don't Starve  
Hry a hračky;3;Ktorá hračka je obľúbená pre skupinové hranie a interakciu?;Werewolf  
Hry a hračky;3;Ktorá hračka je známa svojou variabilitou a možnosťou experimentovania?;Brio  
Hry a hračky;3;Ktorá hra je známa pre kombinovanie logiky a zručnosti?;Portal  
Hry a hračky;3;Ktorá hračka je určená na učenie a má rôzne výzvy?;Cubetto  
Hry a hračky;3;Ktorá hra je pre deti a kombinuje pohyb a zábavu?;Just Dance  
Hry a hračky;3;Ktorá hra je známa svojou interaktívnosťou a súťaživosťou?;Gartic Phone
Hry a hračky;3;Aká hračka je známa svojou schopnosťou skákať a pohybovať sa?;Skákajúca lopta  
Hry a hračky;3;Ktorá hračka je známa svojou variabilitou a modifikovateľnosťou?;Kocky  
Hry a hračky;3;Ktorá kartová hra je známa svojou stratégiou a taktizovaním?;Pokér  
Hry a hračky;3;Aká hračka je založená na zložitom skladaní?;Origami  
Hry a hračky;3;Ktorá hračka je obľúbená medzi programátormi?;Robot  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou transformácie?;Transformátor  
Hry a hračky;3;Ktorá hra je zameraná na budovanie a obranu?;Hra o tróny  
Hry a hračky;3;Aká hračka je známa svojou schopnosťou rozvíjať kreativitu?;Kreatívne kocky  
Hry a hračky;3;Ktorá hračka je určená na učenie a rozvoj technických zručností?;Stavebnica  
Hry a hračky;3;Ktorá hračka je obľúbená pre skupinové hranie a interakciu?;Spoločenská hra  
Hry a hračky;3;Aká hračka je známa svojou schopnosťou vytvárať zvuky?;Zvuková hračka  
Hry a hračky;3;Ktorá hra je známa svojou tematikou prežitia a prepravy?;Survivor  
Hry a hračky;3;Ktorá hračka je určená na logické súťaženie?;Logická hra  
Hry a hračky;3;Ktorá hračka je známa svojou jednoduchosťou a kreatívnosťou?;Kreatívny blok  
Hry a hračky;3;Ktorá hra je známa pre kombinovanie logiky a zručnosti?;Šach  
Hry a hračky;3;Ktorá hračka je obľúbená na výučbu matematiky?;Matematické kocky  
Hry a hračky;3;Ktorá hračka je zameraná na logické myslenie a stratégie?;Strategická hra  
Hry a hračky;3;Aká hračka je určená na učenie a má rôzne výzvy?;Vzdelávacia hračka  
Hry a hračky;3;Ktorá hračka je známa svojou variabilitou a výnimočnosťou?;Modulárna hračka  
Hry a hračky;3;Ktorá hračka je obľúbená pre deti a má pohyb?;Pohybujúca sa hračka  
Hry a hračky;3;Ktorá hra je známa svojou tematikou hádania a dedukcie?;Detektívna hra  
Hry a hračky;3;Aká hračka je zvyčajne používaná na učenie logiky?;Logické hlavolamy  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou plávať?;Plávajúci robot  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou byť "inteligentná"?;Inteligentná hračka  
Hry a hračky;3;Ktorá hračka je obľúbená na narodeninových oslavách a má tvar zvieraťa?;Plyšová hračka  
Hry a hračky;3;Aká hračka je určená na učenie a zahŕňa farby?;Farebná hračka  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou svietiť?;Svietiaca hračka  
Hry a hračky;3;Ktorá hra je zameraná na zábavu a tímovú prácu?;Kooperatívna hra  
Hry a hračky;3;Ktorá hračka je obľúbená na pieskovisku a má tvar zvieraťa?;Pieskovisková hračka  
Hry a hračky;3;Ktorá hračka je určená na učenie a má rôzne textúry?;Textúrovaná hračka  
Hry a hračky;3;Ktorá hračka je známa svojou odolnosťou?;Odolná hračka  
Hry a hračky;3;Ktorá hračka je určená na zábavu a pohyb?;Pohybová hračka  
Hry a hračky;3;Ktorá hračka je známa svojou variabilitou a flexibilitou?;Flexibilná stavebnica  
Hry a hračky;3;Ktorá hračka je známa svojou schopnosťou rozvíjať motoriku?;Motorická hračka  
Hry a hračky;3;Ktorá hra je známa svojou interaktívnosťou a súťaživosťou?;Interaktívna hra  
Hry a hračky;3;Ktorá hračka je známa svojou zložitou konštrukciou?;Složitá stavebnica  
Hry a hračky;3;Ktorá hračka je obľúbená medzi deťmi a je známa svojou zábavnosťou?;Zábavná hračka  
Hry a hračky;3;Ktorá hračka je určená na experimentovanie a učenie?;Experimentálna hračka  
Hry a hračky;3;Ktorá hračka je zameraná na učenie čísel?;Číselná hračka  
Hry a hračky;3;Ktorá hra je známa pre tímovú spoluprácu?;Tímová hra
